,pid,guid,creationTime,days,content,nickname,productColor,referenceId,referenceName,referenceTime,score,userClient,userLevelId,userLevelName,userProvince,userRegisterTime,版本,颜色
365,5089225,3c472131-fade-4acc-9ed3-604a7a80767c,2017-10-27 11:54:47,1,挺好的的，没有失望,j***c,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 14:10:06,5,2,61,银牌会员,,,64gb,银色
366,5089225,e19efcbd-402c-442e-bb47-233307dfcbf9,2017-10-27 11:54:04,17,挺好、贵了,1***6,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-10 22:09:52,5,2,62,金牌会员,,,64gb,深空灰色
367,5089225,bf562394-00ef-4dd7-a612-f21161490135,2017-10-27 11:53:36,2,满意,戏***人,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 09:29:24,5,4,62,金牌会员,,,64gb,银色
368,5089225,8f861101-15b4-4f75-ba1c-2ed1a9df4c7f,2017-10-27 11:53:31,2,苹果手机品控是越来越差了，边缘两处轻微磨花，不影响使用也激活了不想折腾了。,肖***军,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 18:27:31,3,2,105,钻石会员,,,64gb,银色
369,5089225,d61449f1-2166-4102-98de-229881434659,2017-10-27 11:50:11,2,给媳妇买的，用的大小合适，plus实在是大，兜里不好装。,大***0,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:26:03,5,2,105,钻石会员,,,64gb,银色
370,5089225,979bac06-9bcc-4155-b86d-5f8b7a20316a,2017-10-27 11:49:27,1,挺好的！~~~~~~~~~~,C***狸,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 22:44:34,5,0,105,PLUS会员,,,64gb,金色
371,5089225,aa754572-e2ac-4849-8686-69769fdc0890,2017-10-27 11:48:28,1,第一次入手苹果，外观很漂亮，希望可以用很久,强***_,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 01:48:57,4,2,62,金牌会员,,,64gb,银色
372,5089225,b3344dbd-8049-4121-b847-6d9852550b9b,2017-10-27 11:48:14,2,先说缺点：昨天晚上货刚到手就降100元，这好蛋 疼。其他：机子掉电快，ios手机版不够人性化，没有ipad的版本好用，同为ios11.0。优点：后背不错哟，前面有改观，就是所谓的3d了。最后，x留给明年吧。,大***长,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 14:53:13,1,4,62,PLUS会员,,,64gb,金色
373,5089225,273d6bab-1e4a-48a7-814b-afcd262989af,2017-10-27 11:45:58,2,不错 屏幕大小不错,泰***星,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 17:11:18,5,0,62,金牌会员,,,64gb,金色
374,5089225,c6a7e449-154b-4014-9c82-0729a7df8dd5,2017-10-27 11:45:35,1,速度快，是正品，值得信赖,s***6,金色,5475610,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 12:52:20,5,2,105,PLUS会员,,,256gb,金色
375,5089225,8becf9cd-31bb-4d78-ac2c-9863daf3adf9,2017-10-27 11:44:42,1,看着还是不错的，用用看哦可不,j***c,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 08:38:58,5,4,62,金牌会员,,,64gb,银色
376,5089225,7c9af620-6df8-49a1-96fb-cb404aa89098,2017-10-27 11:42:37,2,棒的很.拿着很有份量，喜欢这种沉甸甸的感觉。,你***哟,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 07:35:54,5,2,105,PLUS会员[试用],,,64gb,深空灰色
377,5089225,4e8807ba-703b-4b73-bcb6-51e399475fd8,2017-10-27 11:42:09,1,东西收到了，和我的6比稍微重了一些，手感还可以，,北***1,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 00:23:52,5,2,105,钻石会员,,,64gb,金色
378,5089225,5c131af5-a798-4f13-a733-21685ee9fd96,2017-10-27 11:41:15,35,超级无敌了，京东太让人失望了，我9.23买的手机，都还没来得及评论已降价1000了，坑死人不尝命的，瞬间无语,萝***罗,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-09-22 11:03:04,1,2,105,钻石会员,,,64gb,金色
379,5089225,042b5296-fc00-4d91-8d86-2f71025287fb,2017-10-27 11:40:44,2,京东自营的相信是正品 金色吼吼看 少女心 粉金粉金的 个人更喜欢这颜色 介于金色和玫瑰金之间 玻璃质感很好 系统没得说 快 头天下单第二天早上就到了 满意会一直在京东购物,j***e,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 11:13:29,5,2,61,银牌会员,,,64gb,金色
380,5089225,de81c212-b216-45d1-b8c4-845434c1fa09,2017-10-27 11:39:09,8,买完降价 保价赔了450 但是还有500无门槛券怎么算啊,小***子,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-19 23:32:05,1,4,105,PLUS会员,,,64gb,金色
381,5089225,1a2adf8f-7e43-43fe-83d9-97dfcccb6004,2017-10-27 11:37:56,2,很很很很很很很很很很很好,C***n,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 19:52:25,5,2,62,PLUS会员,,,64gb,银色
382,5089225,95fcbfc9-15ba-436a-9014-92697b0520ed,2017-10-27 11:33:27,1,正品！一如既往地好,行***夜,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 16:40:11,5,2,105,PLUS会员,,,64gb,金色
383,5089225,d0fe5787-98d4-4790-b6da-83babe0a565d,2017-10-27 11:31:43,1,手机收到了，行行行，挺好的，就是没有黑色，如果有黑色就更好了，,善***g,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 14:33:14,5,2,62,金牌会员,,,64gb,银色
384,5089225,b6be9dfc-de9d-45d4-b0cd-614a8e8fad0b,2017-10-27 11:31:00,1,不错，物流很快,j***2,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 21:13:03,5,2,62,金牌会员,,,64gb,银色
385,5089225,6c0c0e34-3ed9-465e-93f2-9e58cbcdc60e,2017-10-27 11:29:36,1,质量不错,洋***0,深空灰色,5089241,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 21:23:46,5,4,105,钻石会员,,,256gb,深空灰色
386,5089225,197dab74-be8e-491c-b47d-ff2784076370,2017-10-27 11:28:13,2,今天就比昨天便宜了100，申请保价没有优惠券了还不给保，全程保价是骗人的，按他们要求的就没法保价，大家别着急买啊！,陈***震,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 12:49:41,5,2,105,PLUS会员,,,64gb,金色
387,5089225,59df978e-5b1b-4f2f-8209-46494ce7cfe1,2017-10-27 11:27:12,1,相同的活动，昨天优惠850，今天950了，瞬间不开心，差评,j***5,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 10:24:57,1,21,61,PLUS会员[试用],,,64gb,银色
388,5089225,c81080c9-cc17-4b2a-bdde-e100c3a870c3,2017-10-27 11:26:58,1,很不错&hellip;&hellip;颜色很好&hellip;&hellip;女朋友好喜欢,马***觉,金色,5475610,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 22:54:35,5,2,62,金牌会员,,,256gb,金色
389,5089225,204eb497-da11-408f-a373-a5a658708b67,2017-10-27 11:24:20,2,到货速度，收到完好，满意,兴***y,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 09:23:24,5,4,105,PLUS会员,,,64gb,深空灰色
390,5089225,c4035c7b-67ab-452f-b147-391a1e329e41,2017-10-27 11:23:42,2,发货快，包装很仔细，价格也实惠，满意,v***A,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 09:29:18,5,4,105,PLUS会员,,,64gb,深空灰色
391,5089225,b007f9d0-e76d-4980-9c9e-579347db3cd5,2017-10-27 11:20:59,2,颜色比较粉，跟5s的香槟金区别很大。拿在手上，手感跟6以来的机型区别不大。,忘***语,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 18:21:54,5,2,62,金牌会员,,,64gb,金色
392,5089225,85da54a8-2e7f-4f8c-9711-4c7601d880f7,2017-10-27 11:19:55,2,送货速度、商品都没问题。,农***军,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 06:52:35,5,4,105,PLUS会员,,,64gb,深空灰色
393,5089225,3cff8a38-de6e-4c3b-ae9e-984ff9a1fd95,2017-10-27 11:18:45,1,愉快的一次购物,1***8,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 17:06:03,5,0,105,钻石会员,,,64gb,金色
394,5089225,a9c46892-03ea-4528-9df4-75fc08233349,2017-10-27 11:17:56,2,充电的时候有电流声，我是25号买的，今天又降了100，不给保价，也是醉了，京东Apple产品旗舰店客服严重欺骗客户，我问我已经领了一张券还能不能再领，她说这个是有数量的，已经领完了，，我就让我同学看发现只领了39%，赤裸裸的欺骗，实际上是只能领一次券，最讨厌这种人，实话实说不就好了吗，干嘛要骗人呢？恶心,j***吖,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 10:25:55,3,0,61,银牌会员,,,64gb,金色
395,5089225,fca1b93c-f0be-4ee3-b0c2-f4f3e6e5c98f,2017-10-27 11:16:26,2,后面缝隙有胶，前面能插纸，要求不高的看着办买吧,j***4,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 21:37:57,5,2,61,PLUS会员[试用],,,64gb,金色
396,5089225,daee140a-c339-4143-8a58-ac98b62ba2b9,2017-10-27 11:16:15,1,价格给力，特意去实体店问过价格，毫不犹豫下了单，送给老婆的生日礼物，非常喜欢！,l***1,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 22:08:48,5,4,105,钻石会员,,,64gb,金色
397,5089225,68742485-71a5-450f-a4b9-5c35f0ca7469,2017-10-27 11:16:07,1,手机不错还是比香港的还便宜，看来苹果也不好买了。手机溢价比较高。,M***爹,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 12:28:32,5,4,62,金牌会员,,,64gb,金色
398,5089225,5704b58a-dbb6-459e-a5ff-be857a323bda,2017-10-27 11:13:30,28,非常好啊,朕***鬼,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-09-29 23:40:07,5,0,105,钻石会员,,,64gb,银色
399,5089225,cba6f09c-4f4f-4e89-b7d2-e16143c51b14,2017-10-27 11:12:09,2,手机已收到，包装完好，没有损坏，京东自营物流快，五星好评。手机特意用了后再来评价，首先外观玻璃材质不错，重回4S时代，质感一流，再加上无线充电黑科技，使我放弃7来购买8，价格贵了不少，亮点不多，功能方面8有的7基本都有，所以降价快也是预料之中。但流畅度依然不错，是苹果的强项，手机耐用度国产手机也无法超越，再加上功能简单好用，这几项都是选择苹果的理由，差评的人中，很多一部分不是苹果的粉丝，有些人黑苹果而已，作为一个苹果的忠实粉丝实话实说，科技产品无国界，苹果在全球担负着智能手机的先锋，质量莫须迟凝。从4s到8跳级购买，我的4s由8来换了，4依然好用，留着做个纪念。,j***风,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 02:58:54,5,2,61,银牌会员,,,64gb,深空灰色
400,5089225,33f25c2a-4089-48ec-898d-cc1f4f319a24,2017-10-27 11:12:00,2,25号下单是5038，27号就变成4938了，而且还不能申请价格保护，真的难受,高***豪,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 16:59:21,5,2,62,金牌会员,,,64gb,金色
401,5089225,5b980f1f-4e5d-44e5-bed9-a82b090e2d8e,2017-10-27 11:11:36,2,不错哦,7***7,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 11:31:08,5,2,105,钻石会员,,,64gb,银色
402,5089225,b66851ad-6509-4f55-b993-c54e375cd555,2017-10-27 11:10:10,2,手机十分的漂亮，外观精致，颜色低调，系统流畅，手感上佳,去***D,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 19:06:20,5,2,105,PLUS会员,,,64gb,深空灰色
403,5089225,5de90046-dcd1-48ed-95fc-28659a7f1098,2017-10-27 11:10:00,2,很不错,1***p,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 09:11:46,5,0,105,PLUS会员,,,64gb,深空灰色
404,5089225,9154f861-cc4e-4882-b2fb-f6afc1bdd291,2017-10-27 11:09:54,1,感觉还不错 价格实惠,冰***6,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 11:17:44,5,2,105,PLUS会员,,,64gb,金色
405,5089225,cc2b95b4-b549-4cd2-971f-b24047bdd996,2017-10-27 11:09:32,2,差评！买完第二天就降价100。还不能价保。简直强盗逻辑。,y***a,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 20:22:28,1,2,62,金牌会员,,,64gb,金色
406,5089225,a00b0e78-9b0e-4f2c-801d-2fc08026a5c5,2017-10-27 11:06:32,35,用了段时间再来评的，对比起现在用的6S，触摸屏的灵敏度提高了。照相机方面是有所改进的，拍出来的照片更接近实体颜色了。其他还好吧，也就比7升级了一些。就是收到后的耳机包装不是之前的塑料盒子装的，而是纸片固定的。我一直用的iPhone，耳机一直都是塑料盒子的包装，苹果公司不会吝啬于这点吧。真怀疑品质后期会不会有什么问题。,n***i,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-09-22 20:49:33,3,2,62,金牌会员,,,64gb,金色
407,5089225,793cebfe-a893-42bb-8d37-eb352a7365c3,2017-10-27 11:06:28,3,帮朋友买的，第二天中午就送到了，朋友说非常喜欢！,全***丶,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-24 16:41:25,5,2,61,银牌会员,,,64gb,金色
408,5089225,78c2d429-8e75-492a-893f-bbdfd753d781,2017-10-27 11:06:12,1,手机到手后有一种失落感，因为苹果的用法都是一样的。,小***黍,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 11:18:32,5,2,62,金牌会员,,,64gb,银色
409,5089225,ba00713b-4a3c-4f5a-9d63-4824d4545509,2017-10-27 11:04:56,21,好,j***5,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-06 14:26:40,5,2,61,银牌会员,,,64gb,金色
410,5089225,7a34f15c-b9fe-43ad-9d47-571eeb8f2a45,2017-10-27 11:04:24,2,手机没问题，不是托。,苏***r,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 13:05:52,5,2,105,钻石会员,,,64gb,金色
411,5089225,c560d397-aabe-43bb-ac32-344c4bea54c9,2017-10-27 11:03:49,1,物流送货员服务超赞,f***3,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 22:30:40,5,2,105,钻石会员,,,64gb,银色
412,5089225,f3d7a027-c7ef-4302-8e52-fd8b2a5be88b,2017-10-27 11:01:05,2,挺不错的,j***x,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:15:00,5,4,61,银牌会员,,,64gb,深空灰色
413,5089225,586efb53-0de4-45c8-acd7-168acf9c419c,2017-10-27 10:59:36,1,差评，大大大大的差评！！！手机还没看到，你就降价了。所谓的保价，（您现在不用领取优惠券，下单相同账号、地址、商品及颜色并取消）括号内京东客服回复！！！不用领取优惠券，**。优惠券500。不用领取，怎么可能低过那个价格。玩文字游戏。**京东！！！,h***6,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 10:00:20,1,2,62,PLUS会员[试用],,,64gb,金色
414,5089225,c285d956-a9ad-4fb9-9e22-90c9d2ec05ab,2017-10-27 10:58:33,1,到货了，很给力，物流快，赶紧打开看看了,丿***恋,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 10:11:53,5,4,62,金牌会员,,,64gb,金色
415,5089225,8c20c850-18c9-4606-a51b-54e0a82a5ab9,2017-10-27 10:57:52,2,帮同事买的，活动价非常给力，京东越做越好,情***z,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:48:22,5,2,105,PLUS会员,,,64gb,金色
416,5089225,ab96d0b7-c848-4670-bd90-2a6d7396d91a,2017-10-27 10:57:31,2,手机使用流畅，没有瑕疵，京东送货速度很快，灰色的iphone8很好看，并且手感很不错,s***r,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 09:24:31,5,2,62,金牌会员,,,64gb,深空灰色
417,5089225,975c283c-84fc-4c18-ab61-765b7dac9f8d,2017-10-27 10:57:21,2,玻璃屏好用的很,吉***桐,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:13:24,5,2,105,PLUS会员,,,64gb,深空灰色
418,5089225,f13da5ad-64ba-4e0f-b60b-9c235290259f,2017-10-27 10:55:02,1,送货速度真快，相信京东的品质,s***3,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 12:16:16,5,0,105,PLUS会员,,,64gb,金色
419,5089225,d9251d1d-0d9c-4edf-9797-a07d31c658aa,2017-10-27 10:51:07,2,近期好价，不等双十一了，貌似vp不到五千就能拿下，那就更超值了，系统没什么好说，算是流畅，外形毫无亮点，叫6ss还差不多，谁叫其他厂家不争气，干让苹果三星两家赚钱，不差钱的直接上iPhonex吧，不说了，队长叫我去搬砖了。,虫***子,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 15:35:44,5,2,105,钻石会员,,,64gb,金色
420,5089225,33ae3d1c-9027-4fe3-9079-5d97813f0643,2017-10-27 10:49:22,2,公司活动用的，还没开箱,观***客,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 16:36:16,5,0,90,企业会员,,,64gb,金色
421,5089225,262af3b9-52c4-49f8-bfc3-81643beb9584,2017-10-27 10:47:27,1,挺好看的，应该是正品吧，跟六外表区别不大,j***l,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 21:41:33,5,2,62,PLUS会员,,,64gb,金色
422,5089225,4bcd54d4-c46b-47d9-b79a-7476837c4ed1,2017-10-27 10:46:39,2,不差,陈***健,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 13:37:48,5,2,105,钻石会员,,,64gb,金色
423,5089225,13b6883e-e183-4876-a5b6-62ec0cff36f1,2017-10-27 10:46:32,2,买了送人的 喜欢 没有听到不好的反馈,h***4,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 11:47:58,5,0,62,金牌会员,,,64gb,金色
424,5089225,4bcb0f9a-1792-4b9f-8fb7-31b7f0e69d0e,2017-10-27 10:44:41,2,手机没的说，就是降价太快了，还没发申请补差价！,宋***杰,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 16:35:10,5,2,105,PLUS会员,,,64gb,金色
425,5089225,aa53ecc0-ffe9-4162-b17a-8cd5b491eab2,2017-10-27 10:44:35,1,物流超快，上午10点买的，下午4点就到了。,j***h,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 00:20:43,5,4,61,银牌会员,,,64gb,银色
426,5089225,290fdfee-2400-45fb-8d04-daff29118e95,2017-10-27 10:42:59,1,挺好的！手感比6好,x***2,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 21:40:22,5,2,105,钻石会员,,,64gb,银色
427,5089225,322fc1a8-361b-4584-92b2-ccc3b1092eb9,2017-10-27 10:39:29,1,手机收到了，很喜欢，外观很好看，而且一只手可以轻松操作。。总之很喜欢,1***p,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 04:52:10,5,4,61,银牌会员,,,64gb,银色
428,5089225,876f35e5-172a-48b3-b41f-f2f835aae145,2017-10-27 10:39:03,2,下单第二天立减就变了100，申请保价，客服竟然说立减不支持，这保价形同虚设，不爽。用京东这么多年来，第一次不是五星，这最多给三星,s***1,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 12:55:42,3,2,62,金牌会员,,,64gb,金色
429,5089225,3c10033c-3b5a-4c6b-bc53-dd1e33c3b107,2017-10-27 10:36:50,2,一直信赖苹果机，这次买鸡，用个两年没问题，喜欢小屏幕，但是如果达到5.0就好了。,H***4,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 11:06:07,5,4,105,PLUS会员,,,64gb,银色
430,5089225,499d6414-be6a-4663-b228-a78e91d5383c,2017-10-27 10:34:24,1,手机不错，价格实惠，送货快。,f***8,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 22:14:31,5,2,105,PLUS会员,,,64gb,金色
431,5089225,89648e63-c71b-4d62-9b3a-2c205b40877c,2017-10-27 10:32:44,35,到手一个月降价超950。差评。,梅***钏,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-09-22 08:01:06,1,2,62,金牌会员,,,64gb,深空灰色
432,5089225,09f6b112-a8f3-46f6-82e5-e4baa3596978,2017-10-27 10:30:34,3,用这手感比7好，耳机音效提升了不少，其他的还要慢慢体验,j***c,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-24 22:57:14,5,4,61,银牌会员,,,64gb,深空灰色
433,5089225,03fa2b97-573e-4767-b73e-9b223439f112,2017-10-27 10:29:04,2,很优惠,E***8,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 11:30:00,5,0,61,银牌会员,,,64gb,金色
434,5089225,8dfbb902-3cf7-466b-a9ca-4667693d4e8b,2017-10-27 10:25:34,2,京东太臭了吧，刚买就降价，也没有价格保护，差评，，，,试***石,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:32:38,1,4,105,钻石会员,,,64gb,金色
435,5089225,c73de265-9c41-497d-90aa-7194e8ec8141,2017-10-27 10:25:25,2,是京东的老客户了，对于这个苹果8保价很是无语，25号早上我买了苹果8，当时立减350，卷优惠500，优惠850，说了签收七天内保价。今天27号。立减450，卷优惠500，优惠950，我说申请保价，结果客服喊我在提交一次，但是没有优惠500。就不能保价。那这保价有撒子意思。不到坑坏客户吗。特别是对于前两天买的用户！京东上的第一个差评！请前两天买的用户关注下！,a***1,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 10:36:35,1,2,105,钻石会员,,,64gb,金色
436,5089225,fbc69970-57e1-4f2a-bcc0-ecac60f6e9e1,2017-10-27 10:24:23,2,不喜欢大屏手机所以买了8不带非常不错！买货还是上京东，就看以后售后怎么样了。,j***e,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 13:37:55,5,21,61,银牌会员,,,64gb,金色
437,5089225,c6fe2827-f2a3-45fb-869b-47f029d988a7,2017-10-27 10:22:46,1,京东的速度必须赞，贵阳，中午下单，傍晚就到了，手机感觉和iPhone7差不多，手感还要略差一点。还有，发票没给我呀,滴***3,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 10:03:15,5,4,62,金牌会员,,,64gb,银色
438,5089225,efd1bbd1-f159-4006-bb50-c4c5c79eeb2b,2017-10-27 10:21:30,2,满意,斯***巴,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 06:57:50,5,2,61,PLUS会员[试用],,,64gb,深空灰色
439,5089225,6013ae09-36fc-4bcb-9e5b-ecd0e03e5f12,2017-10-27 10:19:12,12,气死了气死了，才买了几天就掉价800，买的时候还是5888，这么快就掉价，而且手机用着老是死机卡机，什么玩意，再也不要再京东上买手机了！,么***a,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-15 22:07:36,1,2,62,PLUS会员,,,64gb,银色
440,5089225,6817acb5-d325-4c3e-a29a-a7e41cb25273,2017-10-27 10:16:42,2,手机是没话说，不过买完拿到的当天就降价了100，也是很心酸啊，因为优惠券原因还不能申请价保，东西是没话说全新的可以点赞?,魑***哒,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 13:57:05,5,2,62,PLUS会员,,,64gb,金色
441,5089225,e0ef12f9-e503-40eb-96f6-f68822d23623,2017-10-27 10:15:06,2,首次在京东商城网购，也是首次网购这么高的电子产品。没有根客服沟通，看了看评价直接下单，为了信任。手机黑色漂亮，运行速度快，正品国行。唯一不足有些暖屏。,X***O,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 07:55:36,5,21,61,银牌会员,,,64gb,深空灰色
442,5089225,075e49bb-400f-4ec9-ade0-5cd8073d0b66,2017-10-27 10:14:32,1,已收到货，看了一下感觉还不错，这次降价力度也可以。,j***2,银色,5089269,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-26 01:20:00,5,4,105,钻石会员,,,64gb,银色
443,5089225,6f9fb259-d3f2-4ff8-b891-de97f23a74fe,2017-10-27 10:14:02,2,很不错 物流很快,j***5,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:36:34,5,22,61,银牌会员,,,64gb,深空灰色
444,5089225,b6ae2d8d-782e-43da-a71a-4e2e6e7f9786,2017-10-27 10:12:36,2,一如既往的均衡，就是祖传外观不喜欢,B***x,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 07:51:10,5,2,105,钻石会员,,,64gb,深空灰色
445,5089225,577dff7d-ba40-4f90-b86e-b53a3843b00f,2017-10-27 10:12:28,2,昨天刚买的，今天就又降价100，感觉不好,j***j,金色,5089225,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 22:00:22,4,4,61,银牌会员,,,64gb,金色
446,5089225,f138b2ae-3a59-4797-8947-493d9186fe29,2017-10-27 10:11:21,2,用券抢到的！便宜了好多，但这个价格性价比可以了。,丹***宝,深空灰色,5089267,Apple iPhone 8 (A1863) 64GB 金色 移动联通电信4G手机,2017-10-25 08:49:08,5,4,105,PLUS会员,,,64gb,深空灰色
